13/12/2018 20.36.37,Biologia,Si,Assolutamente si,Si,Il fatto che mi farebbe piacere che altri lo facessero per me,Si,Chat,Si,Libri,Un ausilio nel caso mi fossi perso qualcosa a lezione o non sia potuto andare.,No,
13/12/2018 20.37.25,Biotecnologie,Si,Assolutamente si,Si,Ritengo l'iniziativa utile,Non saprei,Chat,Si,Libri,Appunti corretti,No,Non uso questi servizi attualmente
13/12/2018 20.39.39,Ingegneria informatica,No,Più si che no,Si,Mi renderei utile a persone che si trovano in difficoltà,Si,Forum,Si,"Libri, Pc, Smartphone","Che ci sia una sorta di classifica degli appunti più scaricati con la possibilità di lasciare una recensione del tipo ""utile""/""non utile""",No,
13/12/2018 20.39.55,biologia,No,Non saprei,No,niente,Non saprei,Non lo farei,Non saprei,"Libri, Pc",aiuto ai piu deboli ,non ne uso,
13/12/2018 20.40.19,Biotecnologie,Si,Più si che no,Non saprei,Per aiutarli,Si,Chat,Si,"Libri, Pc",Rispetto,No,Alcuni non fanno niente e aspettano gli altri
13/12/2018 20.40.42,Biotecnologie,No,Assolutamente si,Si,Soldi,Si,Chat,Si,"Libri, Tablet",Utile,No,
13/12/2018 20.41.15,Biologia,No,Assolutamente si,Si,Cosa mi dovrebbe spingere a non farlo?,Si,Chat,Si,"Libri, Pc","La possibilità di creare file di appunti, salvarli in un cloud e condividerli con chi voglio.",Google Drive,
13/12/2018 20.42.12,Biotecnologie ,No,Assolutamente si,Si,Dare una mano agli altri,No,Non lo farei,Si,"Libri, Pc, Smartphone",Chiarimenti e chiarezza,No,
13/12/2018 20.42.39,Biotecnologie ,Si,Assolutamente si,Si,Lo scambio reciproco di informazioni utili a tutti ,Si,Forum,Si,"Libri, Pc","Che sia organizzato, pratico e disponibile su tutti i device ","Dropbox, gruppi Facebook","Dropbox: la creazione di una cartella condivisa non e veloce e immediata
Facebook: le informazioni caricate sono dispersive data la poca possibilità di organizzazione disponibile (cartelle, successione cronologica del materiale, ecc.) "
13/12/2018 20.42.56,Ingegneria informatica,No,Più no che si,Non saprei,Aiutare,Si,Non lo farei,Si,"Libri, Pc",L'interattività nella consultazione ,No,
13/12/2018 20.44.10,Ingegneria Biomedica ,No,Assolutamente si,Non saprei,Nulla di speciale ,No,Chat,Si,"Libri, Pc, Tablet",Organizzazione ,Uniwhere (?),
13/12/2018 20.44.22,Biotecnologie ,Si,Assolutamente si,Si,Aiuto comune ,Si,Forum,Si,"Libri, Pc",Aiuto,No,
13/12/2018 20.44.49,Informatica,Si,Assolutamente si,Si,Sapere che altri faranno lo stesso e io potrò usare i loro,Non saprei,Forum,Si,"Pc, Smartphone",Organizzazione e semplicità di ricerca,Moodle dell'università,
13/12/2018 20.46.31,Ingegneria dell'informazione,No,Non saprei,No,Scrivo male,Si,Chat,Non saprei,"Libri, Pc",Affidabilità,One note,Nessuno in particolare
13/12/2018 20.47.33,Biotecnologie,Si,Assolutamente si,Non saprei,Che lo facessero tutti,Si,Chat,Si,"Libri, Pc",.,No,No
13/12/2018 20.49.36,Biotecnologie,No,Assolutamente si,No,"La possibilità di condividere i miei appunti con un gruppo limitato di persone, da me scelto",Non saprei,Non lo farei,Si,"Libri, Pc",Facilità d'uso e che non sia una piattaforma sulla quale sia semplice creare conversazioni fuori tema che possano distrarre dal reale obbiettivo,"No, attualmente uso solo il drive di Google per condividere appunti inseriti e poi rimossi dall'insegnante",
13/12/2018 20.49.43,Giurisprudenza,Si,Assolutamente si,Non saprei,La molteplicità di utenti che pubblicano ,Si,Forum,Si,Libri,Condivisione di appunti ,"Si , docsity",
13/12/2018 20.50.54,Ingegneria biomedica ,Si,Assolutamente si,Si,/,Si,Chat,Si,Libri,/,No,
13/12/2018 20.54.04,Biologia,Si,Assolutamente si,Si,Altruismo,Si,Forum,Si,Libri,Conoscere altri ragazzi ed aiutarci a vicenda,No,
13/12/2018 20.56.00,Ingegneria informatica,No,Assolutamente si,Si,Per aiutare gli altri,Si,Forum,Si,"Libri, Pc","Comodità, Avere risposte a dubbi",No,
13/12/2018 20.56.30,Scienze Informatica,No,Assolutamente si,Si,"Io do del mio, e ricevo quello che magari mi è sfuggito",Si,Chat,Si,Tablet,Un incremento della possibilità di delucidazioni semplici e da più punti di vista,Onenote,
13/12/2018 20.57.01,Biotecnologie,Si,Assolutamente si,Si,La condivisione,Si,Chat,Non saprei,"Libri, Pc",Una maggior velocità nel recuperare gli appunti o gli argomenti non chiari,No,
13/12/2018 20.57.23,Biologia ,No,Assolutamente si,Si,Perché se avessi bisogno io avrei piacere di trovarli,Si,Forum,Si,"Libri, Pc",Facile e veloce,No,
13/12/2018 20.57.29,Biotecnologie,No,Più si che no,Si,"La possibilità di poter scambiare, dare appunti e riceverne",Non saprei,Chat,Si,"Libri, Pc",Che sia ben organizzato e semplice da usare,Non ne uso,
13/12/2018 20.59.31,Moda,No,Assolutamente si,Non saprei,"Devono prestare attenzione alle lezioni e non cullarsi sugli altri, a meno che non siano assenti per motivi validi, li glieli passerei",Si,Forum,Si,Pc,Chiarezza,Il sito della mia università ,"Pochi appunti, però molto semplice da usare"
13/12/2018 21.00.02,Biotecnologie ,Si,Assolutamente si,Non saprei,Ricevere appunti di lezioni in cui ero assente in cambio,Si,Chat,Si,"Libri, Pc","Immediatezza, utilità e onestà ",Whatsapp (???),
13/12/2018 21.00.47,Biologia,Si,Assolutamente si,Si,Alleanza tra studenti,Si,Chat,Si,Libri,Poter studiare più facilmente,No,
13/12/2018 21.04.29,Ingegneria elettronica,No,Assolutamente si,Si,Poter dare una mano e permettere un confronto costruttivo a tutti,Si,Chat,Non saprei,"Libri, Pc","Confronti, chiarimenti e trucchi del mestiere",No,
13/12/2018 21.08.39,Ingegneria Biomedica,No,Più si che no,Non saprei,"Non sono del tutto convinta perché alcune persone ne approfitterebbero e basta, sfruttando altri che sgobbano.",Si,Non lo farei,Si,Libri,Collaborazione,No,
13/12/2018 21.25.46,Ingegneria,Si,Assolutamente si,Si,La consapovelezza che se a me potrebbero servire gli appunti di qualcun altro questo potrebbe essere reciproco,Non saprei,Forum,Si,"Libri, Pc",.,No,
13/12/2018 21.26.08,Informatica,Si,Più si che no,Non saprei,Poter ottenere risposte e indicazioni,Si,Chat,Non saprei,"Libri, Tablet",Scambio di informazioni,"Gruppi Telegram FIUP (Futuri Informatici Università Padova), gruppi WhatsApp vari",
13/12/2018 21.31.02,Biologia,No,Assolutamente si,Si,Puro cameratismo,Si,Chat,Si,"Libri, Smartphone",Che renda più facile reperire appunti (e/o registrazioni) delle lezioni ,No,
13/12/2018 21.35.06,Ingegneria informatica ,No,Assolutamente si,Si,Il fatto che siamo tutti sulla stessa barca e inoltre non penso che si guadagni qualcosa dai fallimenti altrui,Si,Forum,Si,"Libri, Pc, Smartphone",Condivisione e accesso facilitato a varie risorse,No,Attualmente non ne faccio utilizzo
13/12/2018 21.35.16,Biotecnologie,No,Assolutamente si,Si,Condividere appunti permetterebbe a tutti di migliorare lo studio ,Si,Chat,Si,Libri,Informazioni ulteriori rispetto a quelle che riesco a captare a lezione ,No,
13/12/2018 21.37.00,Ingegneria dell'Informazione ,No,Assolutamente si,Si,Siamo tutti sulla stessa barca,Si,Chat,Si,"Libri, Pc, Smartphone",Che migliori l'esperienza universitaria ,Docsity,È a pagamento 
13/12/2018 21.39.59,Psicologia e Salute ,No,Assolutamente si,Si,"La possibilità di aiutare gli altri, ma avrei paura di non essere totalmente affidabile nei contenuti dei miei appunti",Non saprei,Chat,Non saprei,Libri,Un ulteriore supporto allo studio ,No non ne uso ,Si
13/12/2018 21.54.10,Economia,Si,Assolutamente si,Non saprei,"Aiutare gli altri,se trovo anche io utilità ",Non saprei,Forum,Non saprei,Libri,Facilitazione nello studio,No,
13/12/2018 22.01.44,Scienze informatiche ,Si,Assolutamente si,Si,Aiutare gli altri,Non saprei,Chat,Si,"Libri, Pc",Collaborazione e utilità ,No,
13/12/2018 22.14.14,Biologia,No,Più si che no,Si,Condivisione,Si,Chat,Non saprei,"Libri, Pc",Appunti delle lezioni non frequentate,Si whatsapp ,
13/12/2018 22.15.20,Ingegneria biomedica ,No,Assolutamente si,Non saprei,La possibilità di accedere a contenuti in più ,Non saprei,Forum,No,Libri,Collaborazione ,No,
13/12/2018 22.29.36,Ingegneria,Si,Più si che no,Si,Dare la possibilità a chi non possa seguire alcune lezioni per problemi di mobilità (ad esempio) di recuperare senza troppi problemi,No,Forum,Si,Pc,"Libero accesso ad appunti di varie materie, possibilità di ""seguire"" studenti che hanno pubblicato appunti/eserciziari rivelatisi molto utili, ma senza che questo comporti il contattarli direttamente o disturbarli eccessivamente",No,
13/12/2018 22.34.21,Ingegneria biomedica,Si,Assolutamente si,Si,Solidarietà,Si,Chat,Si,Libri,Di riuscire a recuperare appunti che non sono riuscita a prendere e di potermi confrontare con gli altri anche sugli esercizi,No,
13/12/2018 22.37.31,Ingegneria informatica ,No,Assolutamente si,Si,La condivisione aiuta molto,Si,Forum,Si,"Libri, Pc, Smartphone","Chiarezza ed organizzazione degli appunti per corso, professori ecc.. ",No,
13/12/2018 22.38.01,Informatica,No,Assolutamente si,Si,Soldi,Non saprei,Chat,Si,"Libri, Pc, Smartphone",Che sia fluido efficiente e gratuito,No,No
13/12/2018 22.45.30,Ingegneria clinica,Si,Assolutamente si,Si,Il voler aiutare ,Non saprei,Forum,Si,"Libri, Pc",Funzionalità ,No,
13/12/2018 22.46.30,Biologia,No,Assolutamente si,Si,Così ho la possibilità di verificare la correttezza dei miei appunti,Si,Forum,Si,"Libri, Pc",Che sia facile da usare e permetta anche un raggruppamento in materie,No,
13/12/2018 22.46.59,Ingegneria Clinica,No,Più si che no,Si,Se ho appunti corretti possono essere di aiuto per tutti,Si,Forum,Non saprei,Libri,*,Whatsapp ,
13/12/2018 22.47.23,Ingegneria clinica ,Si,Assolutamente si,Si,"Come io offro i miei appunti, gli altri offriranno i loro, no? Aiuto reciproco ",No,Forum,No,Smartphone,Una reperibilità maggiore di esercizi svolti e appunti delle lezioni ,Dropbox,"Dropbox è poco utilizzato, di conseguenza poco fornito "
13/12/2018 22.49.57,Ingegneria,No,Più si che no,No,Gli appunti non sostituiscono il manuale ,Si,Forum,Non saprei,Libri,Veloce scambio di esercizi,Non li conosco e non li uso,
13/12/2018 22.54.47,Ingegneria dell’informazione ,No,Più si che no,Non saprei,Condividere le informazioni in gruppo,Si,Chat,Non saprei,Libri,Aiuto con gli esercizi delle tipologie degli esami,No,No
13/12/2018 22.57.27,Ingegneria clinica ,No,Non saprei,Si,Aiutare gli altri non mi toglierebbe nulla ,Non saprei,Non lo farei,Non saprei,Libri,Non saprei ,No,Studiare dai propri appunti reputo sia la cosa migliore perché ognuno ha il proprio “schema” d’apprendimento 
13/12/2018 22.58.52,Ingegneria Clinica,No,Assolutamente si,Si,La volontà di dare una mano a miei colleghi ,Si,Forum,Si,"Libri, Pc, Smartphone",Un miglioramento del rendimento di tutti ,Dropbox,
13/12/2018 22.59.47,Ingegneria,Si,Assolutamente si,Si,Migliorare le cose,Si,Forum,Si,"Libri, Pc",Efficienza e possibilità di interazione ,Docsity,Non si trovano molte cose e spesso sono a pagamento
13/12/2018 23.26.53,Ingegneria clinica,No,Assolutamente si,Si,È giusto condividere è di mutuo beneficio ,Si,Forum,Non saprei,Libri,Chiarezza e puntualità degli appunti ,No,Non li uso
13/12/2018 23.53.49,Linguistica,No,Assolutamente si,Non saprei,La volontà di aiutare gli altri.,Si,Forum,Non saprei,Libri,Mi aspetto che vi sia un contributo proporzionale di tutte le parti componenti.,No.,
14/12/2018 1.21.51,Farmacia ,Si,Assolutamente si,Si,.,Si,Chat,Si,Libri,.,No,
14/12/2018 8.11.29,Ingegneria biomedica,No,Più si che no,Non saprei,Non saprei ,Si,Forum,Si,Libri,Condivisione di conoscenze,Moodle ,
14/12/2018 8.12.52,Padova,Si,Più si che no,Non saprei,Non so,Si,Chat,No,Libri,Che il materiale sia facilmente accessibile e che chi pubblica appunti riceva un compenso ,No,No
14/12/2018 10.07.28,Ing. chimica,No,Più si che no,Non saprei,Non lo so,Si,Chat,No,Libri,Esercizi svolti ,No,Esercizi svolti 
14/12/2018 10.23.52,Informatica,No,Assolutamente si,Si,Il poter aiutare chi non ha avuto modo di prendere appunti,Si,Chat,Si,"Libri, Pc",Velocità di condivisione,No,
